"","ID","REGION","SUBREGION","COUNTRY","PROGRAM_NAME","PROGRAM_CODE","YEAR","SITE_CODE","SITE_NAME","LAT","LON","WATER_DEPTH","SOURCES","COUNTRY_CODE"
"120",19002471,"Africa","Eastern Africa","Kenya","Wildlife Conservation Society-Marine Program","WCS","","","Ras Iwatine #1",-4.01999998092651,39.73,"","Tim McClanahan, crcp@africaonline.co.ke","KEN"
"121",19002472,"Africa","Eastern Africa","Kenya","Wildlife Conservation Society-Marine Program","WCS","","","Ras Iwatine #2",-4.01999998092651,39.73,"","Tim McClanahan, crcp@africaonline.co.ke","KEN"
"122",19002465,"Africa","Eastern Africa","Kenya","Wildlife Conservation Society-Marine Program","WCS","","","Vipingo #1",-3.82999992370605,39.8,"","Tim McClanahan, crcp@africaonline.co.ke","KEN"
"123",19002466,"Africa","Eastern Africa","Kenya","Wildlife Conservation Society-Marine Program","WCS","","","Vipingo #2",-3.82999992370605,39.8,"","Tim McClanahan, crcp@africaonline.co.ke","KEN"
"124",19002464,"Africa","Eastern Africa","Kenya","Wildlife Conservation Society-Marine Program","WCS","","","Watamu",-3.39000010490417,40.04,"","Tim McClanahan, crcp@africaonline.co.ke","KEN"
"125",27000008,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Anchor's Bay",-23.7769432067871,35.510555,"14","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"126",27000012,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Baixo Danae",-25.97194480896,33.087777,"22","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"127",27000010,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Barreira Vermelha",-26.0663375854492,32.949722,"5","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"128",27000004,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000;2002","","Goa Island",-15.2797222137451,40.787222,"6","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"129",27000014,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999, 2000, 2002","","Kev's Ledge",-26.9536113739014,32.984444,"25","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"130",27000007,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Lighthouse Reef",-21.5777778625488,35.605555,"4","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"131",27000009,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Mike's Cupboard",-23.8122215270996,35.541666,"16","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"132",27000003,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Ponta Mauhane",-13.0994443893433,40.715555,"28","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"133",27000011,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Ponta Torres",-26.2869434356689,32.095277,"3","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"134",27000002,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Sencar Channel",-12.5786113739014,40.69055,"12","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"135",27000005,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Sete Paus Island",-15.1255550384521,50.891388,"6","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"136",27000013,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999, 2000, 2002","","Texas",-26.8430557250977,32.929166,"18","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"137",27000006,"Africa","Eastern Africa","Mozambique","Mozambique Coral Reef Monitoring Programme","MCRMP","1999; 2000; 2002","","Two-mile reef",-21.8586101531982,35.543333,"10","Marcos A M Pereira, marcospereira@gmx.net","MOZ"
"138",9001946,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2001","35.29.99E.21.48.02S","2 Mile Reef Bazaruto",-21.8002777777778,35.4997222222222,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"139",9002037,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.35.74E.11.41.66S","Baixo Vadiazi",-11.6943333333333,40.5956666666667,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"140",9002035,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.32.52E.11.50.99S","Cabo Pequeve",-11.8498333333333,40.54225,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"141",9001823,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2001","32.53.82E.26.49.79S","Doodles Reef",-26.8298333333333,32.897,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"142",9002038,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.37.10E.12.16.56S","Ilha Matemo",-12.276,40.6183333333333,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"143",9002039,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.37.10E.12.16.5S","Ilha Medjumbi",-12.276,40.6183333333333,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"144",9002042,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.38.14E.12.30.15S","Ilha Quilaluia",-12.5025,40.6356666666667,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"145",9002040,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.37.38E.12.38.28S","Ilha Quisiva",-12.638,40.623,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"146",9002036,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.33.82E.11.49.92S","Ilha Quissanga",-11.832,40.5636666666667,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"147",9002043,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.39.66E.10.53.86S","Ilha Rongui",-10.8976666666667,40.661,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"148",9002041,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.37.51E.10.45.56S","Ilha Tecomangi",-10.7593333333333,40.6251666666667,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"149",9002044,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2002","40.41.73E.11.02.29S","Ilha Vamizi",-11.0381666666667,40.6955,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"150",9001860,"Africa","Eastern Africa","Mozambique","Reef Check","RC","2000","34.26.62E.28.51.79S","Malongane",-28.8630555555556,34.4436111111111,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"151",9000920,"Africa","Eastern Africa","Mozambique","Reef Check","RC","1997","12S40E1","Quirimba Outer Reef",-12.4354722222222,40.6413055555556,"","Reef Check Foundation, rcdata@reefcheck.org","MOZ"
"NA.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",9001890,"Africa","Eastern Africa","South Africa","Reef Check","RC","2001","34.41.08E.27.31.66S","2 Mile Reef",-27.5276666666667,34.6846666666667,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"154",9001814,"Africa","Eastern Africa","South Africa","Reef Check","RC","2001","32.41.15E.27.31.72S","2 Mile Reef",-27.5286111111111,32.6858333333333,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"155",9001816,"Africa","Eastern Africa","South Africa","Reef Check","RC","2001","32.41.205E.27.31.269S","4 Buoy Reef",-27.5211111111111,32.6866666666667,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"156",9001806,"Africa","Eastern Africa","South Africa","Reef Check","RC","2000","30.49.63E.30.15.73S","Alliwal Shoal",-30.2622222222222,30.8272222222222,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"157",9001815,"Africa","Eastern Africa","South Africa","Reef Check","RC","2005","32.41.17E.27.31.14S","Central Two-Mile Reef",-27.5205555555556,32.6880555555556,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"158",9001818,"Africa","Eastern Africa","South Africa","Reef Check","RC","2005","32.41.9E.27.31.12S","Inner Central Two-Mile Reef",-27.52,32.6858333333333,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"159",9001808,"Africa","Eastern Africa","South Africa","Reef Check","RC","2002","31.3.241E.29.51.914S","Limestone Reef",-29.8652222222222,31.0540277777778,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"160",9001817,"Africa","Eastern Africa","South Africa","Reef Check","RC","2005","32.41.23E.27.31.11S","Northern outer Two-Mile Reef",-27.5197222222222,32.6897222222222,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"161",9001807,"Africa","Eastern Africa","South Africa","Reef Check","RC","2001","30.49.66E.30.15.75S","Raggie Cave",-30.2625,30.8277777777778,"","Reef Check Foundation, rcdata@reefcheck.org","ZAF"
"162",9000199,"Africa","Eastern Africa","Tanzania","Reef Check","RC","1998","10S40E3","Chumba Cha Chumbo",-10.3233055555556,40.3622777777778,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"163",9002006,"Africa","Eastern Africa","Tanzania","Reef Check","RC","2004","39.10.465E.06.16.583S","Chumbe Island Coral Park",-6.27638888888889,39.1744166666667,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"164",9002001,"Africa","Eastern Africa","Tanzania","Reef Check","RC","2003,2004,2005,2006,2007,2008","39.02.244E.05.32.433S","Fungu Zinga Reef North",-5.54055555555556,39.0373888888889,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"165",9002009,"Africa","Eastern Africa","Tanzania","Reef Check","RC","2005,2006,2007,2008","39.22.244E.5.32.433S","Fungu Zinga Reef South",-5.54055555555556,39.0373888888889,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"166",9002002,"Africa","Eastern Africa","Tanzania","Reef Check","RC","2003,2004,2005,2006,2007,2008","39.03.59E.05.29.50S","Maziwe Reef North",-5.49722222222222,39.0663888888889,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"167",9002010,"Africa","Eastern Africa","Tanzania","Reef Check","RC","2003,2005,2006,2007,2008","39.3.59E.5.29.50S","Maziwe Reef South",-5.49722222222222,39.0663888888889,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"168",9002007,"Africa","Eastern Africa","Tanzania","Reef Check","RC","2004","39.12.59.9E.6.45.49.2S","Mwan wa Mwana, near Tumbatu Island",-6.76366666666667,39.2166388888889,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"169",9000197,"Africa","Eastern Africa","Tanzania","Reef Check","RC","1997","10S40E1","Ras Msimbati",-10.3261111111111,40.3605555555556,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"170",9000200,"Africa","Eastern Africa","Tanzania","Reef Check","RC","1998","10S40E4","Ravula",-10.3050833333333,40.3921944444444,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"171",9000198,"Africa","Eastern Africa","Tanzania","Reef Check","RC","1997","10S40E2","Ruvula",-10.3102777777778,40.3919444444444,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"172",9002008,"Africa","Eastern Africa","Tanzania","Reef Check","RC","1999","39.17.338E.6.42.726S","The Gap",-6.71211111111111,39.2889722222222,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"173",9002378,"Africa","Eastern Africa","Tanzania","Reef Check","RC","1998","6S39E1","The Gap",-6.71333333333333,39.2883333333333,"","Reef Check Foundation, rcdata@reefcheck.org","TZA"
"174",40,"Africa","Eastern Africa","Tanzania","Socioeconomic","SOCMON","","26","Mtwara",10.2,40.2,"","Milali Mwachuma","TZA"
"175",39,"Africa","Eastern Africa","Tanzania","Socioeconomic","SOCMON","","25","Tanga",5.25,39.25,"","Mr. Lawrence Kuziwa","TZA"
"176",56000067,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1999, 2002","","Bawe",-6.14188003540039,39.13362,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"177",56000066,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1997, 1999, 2002","","Changu",-6.11397981643677,39.16741,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"178",56000065,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1997, 1999, 2002","","Chapwani",-6.12149000167847,39.1916,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"179",56000068,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1997, 1999, 2002","","Chumbe",-6.2747597694397,39.17362,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"180",56000069,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1997, 1999, 2002","","Kwale",-6.38283014297485,39.28327,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"181",56000070,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1994, 1999, 2002","","Misali",-5.23366022109985,39.5959,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"182",56000073,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1999, 2001","","Msumbiji",-7.95954990386963,39.79338,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"183",56000071,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1999, 2001","","Tutia",-8.11534023284912,39.6485,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"184",56000072,"Africa","Eastern Africa","Tanzania","Tanzania Coral Reef Monitoring Program","TCRMP","1999, 2001","","Utumbi",-7.94333982467651,39.78725,"","Christopher Muhando, muhando@zims.udsm.ac.tz","TZA"
"185",51001101,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","1999, 2002","","Candzoni",-12.3900003433228,43.69,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"186",51001105,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","","","Fomboni",-12.2639999389648,43.734,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"187",51001099,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","1998, 1999, 2002","","Istamia",-12.3629999160767,43.877,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"188",51001107,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","1998, 1999, 2002","","Itsandra",-11.6719999313354,43.246,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"189",51001100,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","1998, 1999, 2002","","Mea",-12.4099998474121,43.66,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"190",51001106,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","1998, 1999, 2002","","Mitsamiouli",-11.3649997711182,43.306,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"191",51001108,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","1998, 1999, 2002","","Moroni/Comotel",-11.7200002670288,43.221,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"192",51001104,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","","","Ouenefou",-12.3800001144409,43.73,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"193",51001102,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","2002","","Sambia",-12.378999710083,43.802,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"194",51001103,"Africa","Southwest Indian Ocean","Comoros","Commission de l'Ocean Indien","COI","2002","","Walla",-12.3299999237061,43.647,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","COM"
"195",51001118,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","","","Antanambe",-16.4200000762939,49.86,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"196",51001113,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","2002","","Antrema",-15.6599998474121,46.16,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"197",51001114,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","2002","","Belo-sur-Mer",-20.6959991455078,43.883,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"198",51001110,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","1998, 1999, 2002","","Dzamandjar",-13.3649997711182,48.173,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"199",51001116,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","1999, 2001","","Foulpointe",-17.681999206543,49.534,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"200",51001111,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","2000, 2002","","Ifaty",-23.0499992370605,43.51565,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"201",51001115,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","2002","","Lokaro",-25.0400009155273,47.015,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"202",51001119,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","","","Masoala",-16.0020008087158,50.154,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"203",51001117,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","","","Nosy-Antafana",-16.3199996948242,49.86,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"204",51001109,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","1999, 2002","","Tanikely",-13.4849996566772,48.232,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"205",51001112,"Africa","Southwest Indian Ocean","Madagascar","Commission de l'Ocean Indien","COI","2000, 2002","","Toliara",-22.6299991607666,43.23,"","Jean Pascal Quod, jpquod.arvam@wanadoo.fr","MDG"
"206",9002090,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2001","43.58.135E.16.19.746S","Chesterfield Island",-16.3291666666667,43.9688888888889,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"207",9002077,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.12.544E.21.57.330S","East Nosy Andrahombava",-21.9555,43.2090555555556,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"208",9002075,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.11.939E.22.03.689S","East Nosy Fasy",-22.0614722222222,43.1989722222222,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"209",9002072,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.11.777E.22.05.430S","East Nosy Hao",-22.0905,43.1962777777778,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"210",9002078,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.12.544E.22.57.33S","East Nosy Masai",-22.9555,43.2090555555556,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"211",9002098,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2004","45.49.25E.13.19.00S","Fred's Reef",-13.3166666666667,45.8208333333333,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"212",9002086,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2001","43.34.1E.23.09.1S","Ifaty",-23.1516666666667,43.5683333333333,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"213",9002101,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2007","48.9.14.98E.13.19.1.63S","La Piscine",-13.3171111111111,48.1541666666667,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"214",9002073,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.11.85E.22.03.536S","North Nosy Fasy",-22.0589444444444,43.1975,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"215",9002066,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.11.591E.22.04.606S","North Nosy Hao",-22.0767777777778,43.1931944444444,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
"216",9002063,"Africa","Southwest Indian Ocean","Madagascar","Reef Check","RC","2003","43.11.21E.22.00.106S","North Nosy Masai",-22.0017777777778,43.1868333333333,"","Reef Check Foundation, rcdata@reefcheck.org","MDG"
