"","ID","REGION","SUBREGION","COUNTRY","SITE_CODE","IUCNCAT_CODE","LAT","LON","YEAR_ESTABLISH","TYPE","CODE","NAME","MARINE_EXISTING","LITTORAL_EXISTING","CORAL_EXISTING","REEF_AREA_SIZE","SEAGRASS_EXISTING","MANGROVE_EXISTING","COUNTRY_CODE"
"162",1583,"Americas","Eastern Caribbean","Martinique",204,"IV",14.755,-60.908001,1976,"Nature Reserve","NR","Caravelle",1,1,1,422,1,1,"MTQ"
"163",1584,"Americas","Eastern Caribbean","Martinique",32756,"IV",14.767,-60.900002,1988,"Littoral Conservation Area (Lithuania)","LtCA","Caravelle",1,1,1,257,0,1,"MTQ"
"164",1568,"Americas","Eastern Caribbean","Martinique",32753,"Unknown",14.5,-60.8167,1982,"Littoral Conservation Area (Lithuania)","LtCA","Grand Macabou",1,1,1,113,0,1,"MTQ"
"165",1564,"Americas","Eastern Caribbean","Martinique",32758,"IV",14.417,-60.833,1995,"Nature Reserve","NR","Ilets de Sainte Anne",0,1,0,5,0,0,"MTQ"
"166",1579,"Americas","Eastern Caribbean","Martinique",7170,"V",14.75,-61.132,1976,"Regional Nature Park","RNaP","Martinique",0,1,0,70150,0,1,"MTQ"
"167",1580,"Americas","Eastern Caribbean","Martinique",7170,"V",14.75,-61.132,1976,"Regional Nature Park","RNaP","Martinique",0,1,0,70150,0,1,"MTQ"
"168",1581,"Americas","Eastern Caribbean","Martinique",7170,"V",14.75,-61.132,1976,"Regional Nature Park","RNaP","Martinique",0,1,0,70150,0,1,"MTQ"
"169",1582,"Americas","Eastern Caribbean","Martinique",7170,"V",14.75,-61.132,1976,"Regional Nature Park","RNaP","Martinique",0,1,0,70150,0,1,"MTQ"
"170",1566,"Americas","Eastern Caribbean","Martinique",32757,"Unknown",14.4667,-61.0667,1988,"Littoral Conservation Area (Lithuania)","LtCA","Morne Larcher",0,1,0,64,0,0,"MTQ"
"171",1576,"Americas","Eastern Caribbean","Martinique",32759,"Unknown",14.75,-60.9333,1985,"Littoral Conservation Area (Lithuania)","LtCA","Pointe Rouge",1,1,1,54,0,0,"MTQ"
"172",1575,"Americas","Eastern Caribbean","Martinique",61764,"Unknown",14.75,-60.9167,1989,"Registered Site","RS","Presqu'ele de la Caravelle",1,0,0,415,0,0,"MTQ"
"173",1588,"Americas","Eastern Caribbean","Martinique",32754,"IV",14.85,-61.216999,1984,"Littoral Conservation Area (Lithuania)","LtCA","PrTcheur/Gd RiviFre",0,1,0,509,0,0,"MTQ"
"174",1561,"Americas","Eastern Caribbean","Martinique",61761,"Unknown",14.3833,-60.8667,1988,"Registered Site","RS","Savane des Petrifications",1,0,0,592,0,0,"MTQ"
"175",1574,"Americas","Eastern Caribbean","Martinique",61763,"Unknown",14.6833,-61.0667,1989,"Registered Site","RS","VallTe de RiviFre Blanche",1,0,0,416,0,0,"MTQ"
"176",1569,"Americas","Eastern Caribbean","Martinique",61765,"Unknown",14.5333,-61.0167,1987,"Registered Site","RS","Village de la Poterie",1,0,0,674,0,0,"MTQ"
"177",1567,"Americas","Eastern Caribbean","Martinique",61757,"Unknown",14.5,-61.0833,1989,"Registered Site","RS","Village et Morne Champagne",1,0,0,415,0,0,"MTQ"
"178",1565,"Americas","Eastern Caribbean","Martinique",61762,"Unknown",14.4667,-60.8333,1980,"Registered Site","RS","Zone des Caps",1,0,0,373,0,0,"MTQ"
"179",1646,"Americas","Eastern Caribbean","Montserrat",12710,"IV",16.716999,-62.233002,1979,"Private Reserve","PrivR","Fox's Bay Bird Sanctuary",1,1,0,6,0,1,"MSR"
"180",1388,"Americas","Eastern Caribbean","Netherlands Antilles",230,"Unknown",12.166667,-68.25,1979,"Marine Park","MP","Bonaire",1,1,1,2600,1,1,"ANT"
"181",1403,"Americas","Eastern Caribbean","Netherlands Antilles",232,"II",12.35,-69.116997,1978,"National Park","NP","Christoffel (Curacao)",0,1,0,1860,0,0,"ANT"
"182",1383,"Americas","Eastern Caribbean","Netherlands Antilles",9712,"Unknown",12.05,-68.833333,1983,"Underwater Park","UP","Curacao",1,1,1,1036,0,1,"ANT"
"183",1382,"Americas","Eastern Caribbean","Netherlands Antilles",233,"Ia",12.033,-68.25,1969,"Private Reserve","PrivR","Flamingo (Bonaire) Sanctuary",0,1,0,55,0,0,"ANT"
"184",1683,"Americas","Eastern Caribbean","Netherlands Antilles",14005,"Unknown",17.65,-63.233333,1987,"Marine Park","MP","Saba",1,1,1,820,1,1,"ANT"
"185",1684,"Americas","Eastern Caribbean","Netherlands Antilles",14005,"Unknown",17.65,-63.233333,1987,"Marine Park","MP","Saba",1,1,1,820,1,1,"ANT"
"186",1685,"Americas","Eastern Caribbean","Netherlands Antilles",14005,"Unknown",17.65,-63.233333,1987,"Marine Park","MP","Saba",1,1,1,820,1,1,"ANT"
"187",1679,"Americas","Eastern Caribbean","Netherlands Antilles",220029,"Unknown",17.467778,-62.9725,1998,"Marine Park","MP","St. Eustatius",1,0,1,0,0,0,"ANT"
"188",1392,"Americas","Eastern Caribbean","Netherlands Antilles",2190,"II",12.233,-68.383003,1969,"National Park","NP","Washington-Slagbaai (Bonaire)",0,1,0,5900,0,1,"ANT"
"189",1671,"Americas","Eastern Caribbean","St. Kitts and Nevis",31315,"II",17.25,-62.667,0,"National Park","NP","Southeast Peninsula",1,0,1,2610,0,0,"KNA"
"190",1538,"Americas","Eastern Caribbean","St. Lucia",32725,"IV",13.867,-61.083,1990,"Marine Reserve","MR","Anse Chastanet Reefs",1,1,1,0,0,0,"LCA"
"191",1543,"Americas","Eastern Caribbean","St. Lucia",32726,"IV",13.92597,-61.049999,1990,"Marine Reserve","MR","Anse Cochon artificial reef",1,0,1,0,0,0,"LCA"
"192",1544,"Americas","Eastern Caribbean","St. Lucia",32727,"IV",13.92597,-61.049999,1990,"Marine Reserve","MR","Anse Galet-Anse Cochon reefs",1,0,1,0,0,0,"LCA"
"193",1530,"Americas","Eastern Caribbean","St. Lucia",31396,"IV",13.8,-61.067001,1986,"Marine Reserve","MR","Anse L'Ivrogne Reef",1,0,1,0,0,0,"LCA"
"194",1537,"Americas","Eastern Caribbean","St. Lucia",31414,"IV",13.867,-61.083,1986,"Marine Reserve","MR","Anse Mamin Reef",1,0,1,0,0,0,"LCA"
"195",1528,"Americas","Eastern Caribbean","St. Lucia",31415,"IV",13.733,-60.932999,1986,"Marine Reserve","MR","Anse Pointe Sable-Man Kote Mangroves",1,1,1,0,0,1,"LCA"
"196",1556,"Americas","Eastern Caribbean","St. Lucia",31416,"IV",14.067,-60.950001,1986,"Marine Reserve","MR","Bois D'Orange Mangroves",0,1,0,80,0,1,"LCA"
"197",1525,"Americas","Eastern Caribbean","St. Lucia",32730,"IV",13.717,-60.950001,1990,"Marine Reserve","MR","Caesar Point to Mathurin Point reefs",1,0,1,0,0,0,"LCA"
"198",1558,"Americas","Eastern Caribbean","St. Lucia",31417,"IV",14.083,-60.932999,1986,"Marine Reserve","MR","Cas-en-Bas Mangroves",0,1,0,0,0,1,"LCA"
"199",1552,"Americas","Eastern Caribbean","St. Lucia",31418,"IV",14.034,-60.969002,1986,"Marine Reserve","MR","Choc Bay Mangroves",0,1,0,80,0,1,"LCA"
"200",1553,"Americas","Eastern Caribbean","St. Lucia",97467,"IV",14.05,-60.917,1986,"Marine Reserve","MR","Esperance Harbour Mangroves",0,1,0,0,0,1,"LCA"
"201",1542,"Americas","Eastern Caribbean","St. Lucia",31420,"IV",13.917,-60.882999,1986,"Marine Reserve","MR","Fond D'Or Beach",0,1,0,0,0,1,"LCA"
"202",1548,"Americas","Eastern Caribbean","St. Lucia",31421,"IV",14,-60.882999,1986,"Marine Reserve","MR","Grand Anse Beach and Mangrove",0,1,0,80,0,1,"LCA"
"203",1545,"Americas","Eastern Caribbean","St. Lucia",31422,"IV",13.967,-60.882999,1986,"Marine Reserve","MR","Louvet Mangroves",0,1,0,80,0,1,"LCA"
"204",1526,"Americas","Eastern Caribbean","St. Lucia",11845,"IV",13.717,-60.917,1982,"Nature Reserve","NR","Maria Islands",1,1,1,12,1,1,"LCA"
"205",1546,"Americas","Eastern Caribbean","St. Lucia",31423,"IV",13.967,-61.033001,1986,"Marine Reserve","MR","Marigot Bay Mangroves",0,1,0,0,0,1,"LCA"
"206",1550,"Americas","Eastern Caribbean","St. Lucia",14205,"VI",14.017,-60.917,0,"Forest Reserve","FoR","Marquis Estate Parcel M-1",0,1,0,134,0,1,"LCA"
"207",1551,"Americas","Eastern Caribbean","St. Lucia",31424,"IV",14.017,-60.900002,1986,"Marine Reserve","MR","Marquis Mangroves",0,1,0,0,0,1,"LCA"
"208",1522,"Americas","Eastern Caribbean","St. Lucia",32729,"IV",13.71145,-60.935,1990,"Marine Reserve","MR","Moule-a-Chique artificial reef",1,0,1,0,0,0,"LCA"
"209",1559,"Americas","Eastern Caribbean","St. Lucia",11846,"III",14.1,-60.917,1978,"Other area","ETC","Pigeon Island",1,1,1,20,1,0,"LCA"
"210",1539,"Americas","Eastern Caribbean","St. Lucia",31425,"IV",13.867,-61.067001,1986,"Marine Reserve","MR","Praslin Mangroves",0,1,0,0,0,1,"LCA"
"211",1532,"Americas","Eastern Caribbean","St. Lucia",31428,"IV",13.817,-61.067001,1986,"Marine Reserve","MR","Reef at Anse de Pitons",1,0,1,0,0,0,"LCA"
"212",1534,"Americas","Eastern Caribbean","St. Lucia",31426,"IV",13.833,-61.067001,1986,"Marine Reserve","MR","Reef at MalgrTtoute",1,0,1,0,0,0,"LCA"
"213",1535,"Americas","Eastern Caribbean","St. Lucia",31427,"IV",13.85,-61.067001,1986,"Marine Reserve","MR","Reef Between Grand Caille and Rachette P",1,0,1,0,0,0,"LCA"
"214",1557,"Americas","Eastern Caribbean","St. Lucia",31429,"IV",14.083,-60.966999,1986,"Marine Reserve","MR","Rodney Bay Artificial Reefs",1,0,1,0,0,0,"LCA"
"215",1529,"Americas","Eastern Caribbean","St. Lucia",12706,"IV",13.767,-60.917,1986,"Marine Reserve","MR","Savannes Bay Mangrove Area",0,1,0,500,0,1,"LCA"
"216",1536,"Americas","Eastern Caribbean","St. Lucia",71020,"VI",13.85,-61.133333,1994,"Marine Management Area","","Soufriere",1,1,1,0,1,0,"LCA"
"217",1549,"Americas","Eastern Caribbean","St. Lucia",32728,"IV",14.017,-60.983002,1990,"Marine Reserve","MR","Vigie Beach Artificial Reef",1,1,1,0,0,0,"LCA"
"218",1440,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26468,"IV",12.917,-61.150002,1987,"Wildlife Reserve","WR","All Awash Island",0,1,0,0,0,0,"VCT"
"219",1447,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26469,"IV",12.967,-61.117001,1987,"Wildlife Reserve","WR","Battowia Island",0,1,0,0,0,0,"VCT"
"220",1449,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",31464,"IV",12.98,-61.279999,1987,"Wildlife Reserve","WR","Big Cay",0,1,0,0,0,0,"VCT"
"221",1418,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26470,"IV",12.65,-61.400002,1987,"Wildlife Reserve","WR","Catholic Rocks",0,1,0,0,0,0,"VCT"
"222",1482,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26472,"IV",13.3,-61.25,1987,"Wildlife Reserve","WR","Chateaubelair Islet",0,1,0,0,0,0,"VCT"
"223",1412,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26473,"IV",12.567,-61.417,1987,"Wildlife Reserve","WR","Frigate Rock",1,1,1,0,0,0,"VCT"
"224",1445,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26475,"IV",12.95,-61.25,1987,"Wildlife Reserve","WR","Isle de Quatre",1,1,1,0,0,0,"VCT"
"225",1472,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26476,"IV",13.2,-61.266998,1987,"Wildlife Reserve","WR","La Paz Island",0,1,0,0,0,0,"VCT"
"226",1462,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",14881,"IV",13.12,-61.169998,1987,"Wildlife Reserve","WR","Milligan Cay",0,1,0,0,0,1,"VCT"
"227",1456,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",31466,"IV",13.017,-61.216999,1987,"Wildlife Reserve","WR","Northern end of Bequia",0,1,0,0,0,0,"VCT"
"228",1424,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26477,"IV",12.767,-61.266998,1987,"Wildlife Reserve","WR","Petit Canouan",0,1,0,0,0,0,"VCT"
"229",1408,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26479,"IV",12.517,-61.367001,1987,"Wildlife Reserve","WR","Petit St. Vincent",0,1,0,0,0,0,"VCT"
"230",1446,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26478,"IV",12.95,-61.266998,1987,"Wildlife Reserve","WR","Pigeon (Ramier) Island",0,1,0,0,0,0,"VCT"
"231",1414,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26480,"IV",12.58389,-61.400002,1987,"Wildlife Reserve","WR","Prune (Palm) Island",1,1,1,0,0,0,"VCT"
"232",1416,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26481,"IV",12.617,-61.25,1987,"Wildlife Reserve","WR","Sail Rock",0,1,0,0,0,0,"VCT"
"233",1425,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",26482,"IV",12.8,-61.216999,1987,"Wildlife Reserve","WR","Savan Islands",0,1,0,0,0,0,"VCT"
"234",1415,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",31478,"IV",12.617,-61.349998,1987,"Marine Reserve","MR","Tobago Cays",1,1,1,3885,0,0,"VCT"
"235",1448,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",31465,"IV",12.98,-61.279999,1987,"Wildlife Reserve","WR","West Cay",1,1,1,0,0,0,"VCT"
"236",1463,"Americas","Eastern Caribbean","St. Vincent and the Grenadines",14878,"IV",13.13,-61.200001,1987,"Wildlife Reserve","WR","Young Island",0,1,0,0,0,0,"VCT"
"237",1348,"Americas","Eastern Caribbean","Trinidad and Tobago",12709,"Ia",11.16439,-60.83128,1973,"Nature Reserve","NR","Buccoo Reef",1,1,1,650,1,1,"TTO"
"238",1349,"Americas","Eastern Caribbean","Trinidad and Tobago",12709,"Ia",11.16439,-60.83128,1973,"Nature Reserve","NR","Buccoo Reef",1,1,1,650,1,1,"TTO"
"239",1308,"Americas","Eastern Caribbean","Trinidad and Tobago",288,"IV",10.383333,-61.05,1968,"Game Sanctuary","GS","Bush Bush",0,1,0,1554,0,1,"TTO"
"240",1317,"Americas","Eastern Caribbean","Trinidad and Tobago",32661,"Ia",10.566667,-61.45,1987,"Prohibited Area","ProhA","Caroni Swamp",0,1,0,200,0,1,"TTO"
"241",880,"Americas","Eastern Caribbean","Trinidad and Tobago",146663,"Unknown",10.05,-62,0,"Forest Reserve","FoR","Caroni Swamp Reserve",0,1,0,0,0,1,"TTO"
"242",1321,"Americas","Eastern Caribbean","Trinidad and Tobago",12830,"Unknown",10.666667,-61.616667,0,"Other area","ETC","Chaguaramßs",0,1,0,5000,0,1,"TTO"
"243",1320,"Americas","Eastern Caribbean","Trinidad and Tobago",2205,"Unknown",10.65,-61.616667,1940,"Wildlife Sanctuary","WS","Kronstadt Island",0,1,0,5,0,0,"TTO"
"244",1355,"Americas","Eastern Caribbean","Trinidad and Tobago",32663,"IV",11.283333,-60.583333,1928,"Game Sanctuary","GS","Little Tobago",1,1,1,101,0,0,"TTO"
"245",1356,"Americas","Eastern Caribbean","Trinidad and Tobago",32663,"IV",11.283333,-60.583333,1928,"Game Sanctuary","GS","Little Tobago",1,1,1,101,0,0,"TTO"
"246",1291,"Americas","Eastern Caribbean","Trinidad and Tobago",290,"Ia",10.15,-61.583333,1958,"Wildlife Sanctuary","WS","Morne l'Enfer",0,1,0,2065,0,0,"TTO"
"247",1311,"Americas","Eastern Caribbean","Trinidad and Tobago",32664,"Unknown",10.416667,-61.066667,1993,"Prohibited Area","ProhA","Nariva Swamp",0,1,0,1500,0,1,"TTO"
"248",1326,"Americas","Eastern Caribbean","Trinidad and Tobago",2206,"IV",10.77,-61.52,1935,"Game Sanctuary","GS","Saut d'Eau",0,1,0,10,0,0,"TTO"
"249",1287,"Americas","Eastern Caribbean","Trinidad and Tobago",2207,"IV",10.05,-62,1934,"Game Sanctuary","GS","Soldado Rock",0,1,0,6,0,0,"TTO"
"250",1289,"Americas","Eastern Caribbean","Trinidad and Tobago",287,"IV",10.08,-61.49,1934,"Game Sanctuary","GS","Southern Watershed",0,1,0,1874,0,1,"TTO"
"251",1358,"Americas","Eastern Caribbean","Trinidad and Tobago",292,"IV",11.352,-60.527,1968,"Game Sanctuary","GS","St. Giles Island",0,1,0,29,0,0,"TTO"
"252",1772,"Americas","Eastern Caribbean","Virgin Islands (British)",14209,"IV",18.5,-64.467003,1959,"Bird Sanctuary","BS","Cockroach Island",0,1,0,1,0,0,"VBG"
"253",1744,"Americas","Eastern Caribbean","Virgin Islands (British)",14210,"IV",18.382999,-64.516998,1959,"Bird Sanctuary","BS","Cooper Island",1,1,1,138,0,0,"VBG"
"254",1738,"Americas","Eastern Caribbean","Virgin Islands (British)",14551,"IV",18.367001,-64.567001,1959,"Bird Sanctuary","BS","Dead Chest Island",1,1,1,14,0,0,"VBG"
"255",1757,"Americas","Eastern Caribbean","Virgin Islands (British)",81,"IV",18.436001,-64.443001,1964,"Other area","ETC","Devil's Bay",0,1,0,23,0,0,"VBG"
"256",1758,"Americas","Eastern Caribbean","Virgin Islands (British)",81,"IV",18.436001,-64.443001,1964,"Other area","ETC","Devil's Bay",0,1,0,23,0,0,"VBG"
"257",1760,"Americas","Eastern Caribbean","Virgin Islands (British)",32645,"Unknown",18.45,-64.7167,1991,"Park","P","Diamond Cay, Jost van Dyke",0,1,0,1,0,0,"VBG"
"258",1749,"Americas","Eastern Caribbean","Virgin Islands (British)",14212,"IV",18.419001,-64.452003,1959,"Bird Sanctuary","BS","Fallen Jerusalem Island",1,1,1,12,0,0,"VBG"
"259",1783,"Americas","Eastern Caribbean","Virgin Islands (British)",79,"IV",18.733333,-64.366667,1977,"Bird Sanctuary","BS","Flamingo Pond, Anegada",0,1,0,449,0,1,"VBG"
"260",1759,"Americas","Eastern Caribbean","Virgin Islands (British)",32646,"IV",18.444,-64.441002,1978,"Park","P","Fort Point",1,1,1,15,0,0,"VBG"
"261",1767,"Americas","Eastern Caribbean","Virgin Islands (British)",14213,"IV",18.483,-64.449997,1959,"Bird Sanctuary","BS","George Dog Island",0,1,0,15,0,0,"VBG"
"262",1746,"Americas","Eastern Caribbean","Virgin Islands (British)",14214,"IV",18.382999,-64.483002,1959,"Bird Sanctuary","BS","Ginger Island",0,1,0,105,0,0,"VBG"
"263",1768,"Americas","Eastern Caribbean","Virgin Islands (British)",14215,"IV",18.483,-64.449997,1959,"Bird Sanctuary","BS","Great Dog Island",0,1,0,33,0,0,"VBG"
"264",1762,"Americas","Eastern Caribbean","Virgin Islands (British)",14216,"IV",18.450001,-64.817001,1959,"Bird Sanctuary","BS","Great Tobago Island",0,1,0,89,0,0,"VBG"
"265",1781,"Americas","Eastern Caribbean","Virgin Islands (British)",31308,"Unknown",18.65,-64.25,1990,"Protected Area","PA","Horseshoe Reef",1,0,1,3000,0,0,"VBG"
"266",1755,"Americas","Eastern Caribbean","Virgin Islands (British)",14218,"IV",18.433001,-64.849998,1959,"Bird Sanctuary","BS","Little Tobago Island",0,1,0,22,0,0,"VBG"
"267",1774,"Americas","Eastern Caribbean","Virgin Islands (British)",14219,"IV",18.517,-64.400002,1959,"Bird Sanctuary","BS","Mosquito Island",1,1,1,50,0,0,"VBG"
"268",1777,"Americas","Eastern Caribbean","Virgin Islands (British)",14220,"IV",18.533001,-64.366997,1959,"Bird Sanctuary","BS","Necker Island",1,1,1,30,0,0,"VBG"
"269",1736,"Americas","Eastern Caribbean","Virgin Islands (British)",14221,"IV",18.35,-64.583,1959,"Bird Sanctuary","BS","Peter Island",1,1,1,430,0,0,"VBG"
"270",1773,"Americas","Eastern Caribbean","Virgin Islands (British)",32647,"Unknown",18.5167,-64.3667,1988,"Park","P","Prickly Pear",1,1,1,95,0,0,"VBG"
"271",1775,"Americas","Eastern Caribbean","Virgin Islands (British)",14222,"IV",18.517,-64.366997,1959,"Bird Sanctuary","BS","Prickly Pear Island",1,1,1,70,0,0,"VBG"
"272",1748,"Americas","Eastern Caribbean","Virgin Islands (British)",14223,"IV",18.4,-64.449997,1959,"Bird Sanctuary","BS","Round Rock Island",1,1,1,8,0,0,"VBG"
"273",1739,"Americas","Eastern Caribbean","Virgin Islands (British)",14225,"IV",18.367001,-64.532997,1959,"Bird Sanctuary","BS","Salt Island",1,1,1,78,0,0,"VBG"
"274",1776,"Americas","Eastern Caribbean","Virgin Islands (British)",14226,"IV",18.517,-64.349998,1959,"Bird Sanctuary","BS","St. Eustatia",1,1,1,11,0,0,"VBG"
"275",1754,"Americas","Eastern Caribbean","Virgin Islands (British)",13974,"III",18.433001,-64.449997,1990,"Natural Monument","NM","The Baths",1,1,1,3,0,0,"VBG"
"276",1771,"Americas","Eastern Caribbean","Virgin Islands (British)",14227,"IV",18.5,-64.432999,1959,"Bird Sanctuary","BS","The Seal Dogs",1,1,1,3,0,0,"VBG"
"277",1769,"Americas","Eastern Caribbean","Virgin Islands (British)",80,"IV",18.485001,-64.473,1974,"Other area","ETC","West Dog Island",0,1,0,10,0,0,"VBG"
"278",1741,"Americas","Eastern Caribbean","Virgin Islands (British)",78,"III",18.368999,-64.551003,1980,"Marine Park","MP","Wreck of the Rhone",1,1,1,324,1,0,"VBG"
"279",1742,"Americas","Eastern Caribbean","Virgin Islands (British)",78,"III",18.368999,-64.551003,1980,"Marine Park","MP","Wreck of the Rhone",1,1,1,324,1,0,"VBG"
"280",1713,"Americas","Mesoamerica","Belize",99651,"IV",18.137231,-87.873974,1996,"Marine Reserve","MR","Bacalar Chico",1,1,1,10700,0,1,"BLZ"
"281",1674,"Americas","Mesoamerica","Belize",12230,"IV",17.33,-88.32,1977,"Bird Sanctuary","BS","Bird Cay",0,1,0,1,0,1,"BLZ"
"282",1676,"Americas","Mesoamerica","Belize",20225,"III",17.408001,-87.502998,1986,"Natural Monument","NM","Blue Hole",1,0,1,4100,0,0,"BLZ"
"283",1677,"Americas","Mesoamerica","Belize",20225,"III",17.408001,-87.502998,1986,"Natural Monument","NM","Blue Hole",1,0,1,4100,0,0,"BLZ"
"284",1707,"Americas","Mesoamerica","Belize",12231,"IV",18.030001,-88.620003,1977,"Bird Sanctuary","BS","Doubloon Bank Cay",0,1,0,1,0,1,"BLZ"
"285",1641,"Americas","Mesoamerica","Belize",220039,"IV",16.55,-88.05,2000,"Marine Reserve","MR","Gladden Spit",1,0,1,0,0,0,"BLZ"
"286",1649,"Americas","Mesoamerica","Belize",99653,"IV",16.755215,-87.840806,1993,"Marine Reserve","MR","Glovers Reef",1,1,1,30800,0,0,"BLZ"
"287",1650,"Americas","Mesoamerica","Belize",99653,"IV",16.755215,-87.840806,1993,"Marine Reserve","MR","Glovers Reef",1,1,1,30800,0,0,"BLZ"
"288",1670,"Americas","Mesoamerica","Belize",2213,"III",17.216999,-87.521004,1982,"National Monument","NaM","Half Moon Caye",1,1,1,3925,1,1,"BLZ"
"289",1692,"Americas","Mesoamerica","Belize",12243,"IV",17.867001,-87.992996,1987,"Marine Reserve","MR","Hol Chan",1,1,1,411,1,1,"BLZ"
"290",1640,"Americas","Mesoamerica","Belize",34314,"II",16.437,-88.195999,1991,"National Park","NP","Laughing Bird Caye",0,1,0,4300,0,0,"BLZ"
"291",1708,"Americas","Mesoamerica","Belize",12232,"IV",18.030001,-87.970001,1977,"Bird Sanctuary","BS","Little Guana Cay",0,1,0,2,0,1,"BLZ"
"292",1667,"Americas","Mesoamerica","Belize",12226,"VI",17.174999,-88.462997,1959,"Forest Reserve","FoR","Manatee",0,1,0,3300,0,1,"BLZ"
"293",1651,"Americas","Mesoamerica","Belize",12233,"IV",16.870001,-88.099998,1977,"Bird Sanctuary","BS","Man-o-war Cay",1,1,1,1,0,1,"BLZ"
"294",1629,"Americas","Mesoamerica","Belize",220100,"IV",16.25604,-88.7,2000,"Marine Reserve","MR","Port Honduras",1,1,1,84700,1,0,"BLZ"
"295",1624,"Americas","Mesoamerica","Belize",99656,"IV",16.145227,-88.293425,1996,"Marine Reserve","MR","Sapodilla Cayes",1,1,1,12700,0,0,"BLZ"
"296",1724,"Americas","Mesoamerica","Belize",20226,"IV",18.268,-88.181999,1987,"Private Reserve","PrivR","Shipstern",0,1,0,9022,0,1,"BLZ"
"297",1698,"Americas","Mesoamerica","Belize",12234,"IV",17.950001,-88.099998,1977,"Bird Sanctuary","BS","Small Mangrove Cay",0,1,0,1,0,1,"BLZ"
"298",1647,"Americas","Mesoamerica","Belize",99652,"IV",16.732316,-88.151008,1996,"Marine Reserve","MR","South Water Caye",1,1,1,29800,1,1,"BLZ"
"299",1644,"Americas","Mesoamerica","Belize",29684,"IV",16.700001,-87.68,0,"Bird Sanctuary","BS","Southwest Cay",0,1,0,0,0,1,"BLZ"
"300",1699,"Americas","Mesoamerica","Belize",29681,"IV",17.950001,-88.099998,1977,"Bird Sanctuary","BS","Unnamed Cay (I)",0,1,0,1,0,1,"BLZ"
