"","ID","DISEASE_TYPE","YEAR","LAT","LON","REGION","SUBREGION","COUNTRY","LOCATION","NEAREST_TOWN","GENUS_SPECIES","PERCENTAGE_INCIDENCE","DISEASE_REMARKS","MORTALITY_PERCENTAGE","DISEASED_PERCENTAGE","REFERENCE_ID","REMARKS","COUNTRY_CODE","SOURCE"
"113",3440,"No disease",2003,-19.668333,63.41305556,"Africa","Southwest Indian Ocean","Mauritius","Passe Armand","Rodrigues, Pt. Monier","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections","MUS",""
"114",3441,"No disease",2003,-19.661028,63.43725,"Africa","Southwest Indian Ocean","Mauritius","Patte Cappor","Rodrigues, Port Mathurin","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","MUS",""
"115",28342,"No disease",2004,-12.71,45.16583333,"Africa","Southwest Indian Ocean","Mayotte","Longoni","Mayotte, Mamoudzou","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections","MYT",""
"116",3826,"No disease",2003,-12.56666667,45.16666667,"Africa","Southwest Indian Ocean","Mayotte","Longoni Reef","Mayotte, Mamoudzou","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections","MYT",""
"117",28344,"No disease",2004,-12.86425,45.27119444,"Africa","Southwest Indian Ocean","Mayotte","Passe en S- Bouee 2","Mayotte, Mamoudzou","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections","MYT",""
"118",28345,"No disease",2004,-12.86425,45.27119444,"Africa","Southwest Indian Ocean","Mayotte","Passe en S- Bouee 2","Mayotte, Mamoudzou","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","MYT",""
"119",28343,"No disease",2004,-12.86972222,45.26972222,"Africa","Southwest Indian Ocean","Mayotte","Passe en S, bouee 11","Mayotte, Mamoudzou","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 2.5m, % incidence averaged from four consecutive 20m transect sections","MYT",""
"120",3957,"Disease unspecified",2003,-12.86972222,45.26972222,"Africa","Southwest Indian Ocean","Mayotte","Passe en S, bouee 11","Mayotte, Mamoudzou","","0.25","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3.5m, % incidence averaged from four consecutive 20m transect sections","MYT",""
"121",3831,"No disease",2003,-21.16405556,55.28475,"Africa","Southwest Indian Ocean","Réunion","Spot de Saint-Leu","Reunion, Saint-Leu","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 5m, % incidence averaged from four consecutive 20m transect sections","REU",""
"122",28350,"No disease",2004,-21.16405556,55.28475,"Africa","Southwest Indian Ocean","Réunion","Spot de Saint-Leu","Reunion, Saint-Leu","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 5m, % incidence averaged from four consecutive 20m transect sections","REU",""
"123",28349,"No disease",2004,-21.22161111,55.22161111,"Africa","Southwest Indian Ocean","Réunion","Spot del'Hermitage","Reunion, Hermitage","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 9m, % incidence averaged from four consecutive 20m transect sections","REU",""
"124",3830,"No disease",2003,-21.22161111,55.22161111,"Africa","Southwest Indian Ocean","Réunion","Spot del'Hermitage","Reunion, Hermitage","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 7m, % incidence averaged from four consecutive 20m transect sections","REU",""
"125",3832,"No disease",2003,-21.26438889,55.32766667,"Africa","Southwest Indian Ocean","Réunion","Spot Etang Sale","Reunion, L'Etang-Sale","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","REU",""
"126",28351,"No disease",2004,-21.26438889,55.32766667,"Africa","Southwest Indian Ocean","Réunion","Spot Etang Sale","Reunion, L'Etang-Sale","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","REU",""
"127",2781,"No disease",2001,-10.1225,51.145,"Africa","Southwest Indian Ocean","Seychelles","Farquar","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 4m, % incidence averaged from four consecutive 20m transect sections","SYC",""
"128",2782,"No disease",2001,-10.1225,51.145,"Africa","Southwest Indian Ocean","Seychelles","Farquar","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections","SYC",""
"129",848,"White-band disease",NA,17.164,-61.737,"Americas","Eastern Caribbean","Antigua and Barbuda","","","Acropora spp.","no data","no record","no data","no data",751,"","ATG","Rogers,  C.S., 1985. Degradation of Caribbean and Western Atlantic coral reefs and decline of associated fisheries. p. 491-496. In: C. Gabrie and M. Harmelin (assoc. eds.). Proceedings of The Fifth International Coral Reef Congress. Tahiti, 27 May -1 June 1985. Vol. 6: Miscellaneous Paper (B)."
"130",28366,"No disease",2004,17.19641667,-61.8315,"Americas","Eastern Caribbean","Antigua and Barbuda","Boons Reef","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","ATG",""
"131",3845,"No disease",2003,17.0675,-61.66527778,"Americas","Eastern Caribbean","Antigua and Barbuda","Green Island","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 5m, % incidence averaged from four consecutive 20m transect sections","ATG",""
"132",3848,"No disease",2003,17.73527778,-61.85222222,"Americas","Eastern Caribbean","Antigua and Barbuda","North Shore","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 5m, % incidence averaged from four consecutive 20m transect sections","ATG",""
"NA.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",3995,"Disease unspecified",2003,13.12166667,-59.64616667,"Americas","Eastern Caribbean","Barbados","Atlantis","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"NA.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",2975,"Black-band Disease",2002,13.125167,-59.63766667,"Americas","Eastern Caribbean","Barbados","Atlantis","","","10","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"137",2976,"Yellow band disease",2002,13.125167,-59.63766667,"Americas","Eastern Caribbean","Barbados","Atlantis","","","10","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"138",3189,"Black-band Disease",2002,13.12516667,-59.63366667,"Americas","Eastern Caribbean","Barbados","Atlantis","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"139",3190,"Yellow band disease",2002,13.12516667,-59.63366667,"Americas","Eastern Caribbean","Barbados","Atlantis","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"NA.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",3930,"No disease",2003,13.083333,-59.616667,"Americas","Eastern Caribbean","Barbados","Carlisle Bay","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 11.5m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"NA.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",28559,"Aspergillosis",2005,13.073333,-59.60333333,"Americas","Eastern Caribbean","Barbados","Coconut Court Hotel/Asta","","","0.3","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 7m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"144",3183,"Black-band Disease",2002,13.18433333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins","","","unknown","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"145",3184,"Yellow band disease",2002,13.18433333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins","","","unknown","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"146",2979,"Black-band Disease",2002,13.184333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins","","","5","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"147",2980,"Black-band Disease",2002,13.184333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins","","Montastraea annularis","5","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"148",2981,"Yellow band disease",2002,13.184333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins","","Montastraea annularis","5","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"149",2982,"Yellow band disease",2002,13.184333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins","","","5","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"150",3179,"Black-band Disease",2002,13.18433333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins South","","","unknown","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"151",3180,"Yellow band disease",2002,13.18433333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Dottins South","","","unknown","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"152",3192,"White-band disease",2002,13.17866667,-59.63533333,"Americas","Eastern Caribbean","Barbados","Folkestone Marine Park","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 4m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"153",3193,"Yellow band disease",2002,13.17866667,-59.63533333,"Americas","Eastern Caribbean","Barbados","Folkestone Marine Park","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 4m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"154",3182,"Yellow band disease",2002,13.17966667,-59.64133333,"Americas","Eastern Caribbean","Barbados","Folkestone Marine Park","","","unknown","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 5m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"155",3834,"No disease",2003,13.17777778,-59.63472222,"Americas","Eastern Caribbean","Barbados","Folkestone Marine Park","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 3m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"156",28563,"Disease unspecified",2005,13.183333,-59.633333,"Americas","Eastern Caribbean","Barbados","Folkestone Marine Park","St James, Holetown","","11.25","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 4m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"157",28562,"Aspergillosis",2005,13.26058333,-59.64588889,"Americas","Eastern Caribbean","Barbados","Heywoods Beach",", Speightstown","","43.75","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections;Sea Fan Disease","BRB",""
"158",3835,"No disease",2003,13.22777778,-59.64055556,"Americas","Eastern Caribbean","Barbados","Lower Carlton","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 1m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"NA.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",3191,"Purple spot",2002,13.05,-59.55,"Americas","Eastern Caribbean","Barbados","Oistins","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"161",28558,"Black-band Disease",2005,13.05,-59.54119444,"Americas","Eastern Caribbean","Barbados","Oistins",", Oistins","","0.01","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 12.9m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"162",4000,"Disease unspecified",2003,13.05,-59.55,"Americas","Eastern Caribbean","Barbados","Oistins Bay","","","unknown","no record","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"163",3833,"No disease",2003,13.83944444,-59.61666667,"Americas","Eastern Caribbean","Barbados","Port St. Charles",", Bridgetown","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"164",2784,"No disease",2001,13.18333333,-59.63333333,"Americas","Eastern Caribbean","Barbados","South Bellairs","","","0","no disease","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 6m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"NA.21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",2706,"Black-band Disease",2001,13.184333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Tropicana","","","5","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 4m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"167",2707,"Yellow band disease",2001,13.184333,-59.65866667,"Americas","Eastern Caribbean","Barbados","Tropicana","","","5","Few (2-50) colonies","unknown","unknown",NA,"Source: Reef Check, 2005; General Comments: depth was 4m, % incidence averaged from four consecutive 20m transect sections","BRB",""
"168",31371,"Unknown",2010,18.99,-68.8,"Americas","Eastern Caribbean","Dominica","","","","","","","",NA,"Reef Check, submitted by  Darien Clary. Reef ID: 68.48.298W.18.59.220N","DMA",""
"169",31597,"Unknown",2007,19.78,-70.65,"Americas","Eastern Caribbean","Dominica","Iberostar","","No data","No data","No data","","",NA,"Reef Check Submitted By Angel Franco. Reef ID 70.39.1.9W.19.46.49N","DMA",""
